ARTIST,SONG TITLE,DISC CODE
Latino Standard,Mi Mundo,MM-12265
Latino Standard,Rosa Maria,MM-12267
Latino Standard,Samos Diferentes,MM-12058
Latino Standard,Sin Ti,MM-12067
Latino Standard,Voy A Perder La Babeza Por Tu Amor,MM-12063
Latino Standard,Ya No Camino Mas,MM-12260
Laura Branigan,Gloria,MM-11359
Laura Branigan,Lucky One,MM-11354
Laura Branigan,Self Control,MM-11363
Lauren Christie,Color Of The Night,MM-11418
Lauryn Hill,Doo Wop (That Thing),MM-15777
Lauryn Hill,Everything Is Everything,MM-15788
Lauryn Hill,Ex-Factor,MM-15783
LaVern Baker,I Cried A Tear,MM-13258
LeAnn Rimes,Big Deal,MM-14191
LeAnn Rimes,Blue,MM-12568
LeAnn Rimes,But I Do Love You,MM-14843
LeAnn Rimes,Can't Fight The Moonlight,MM-14678
LeAnn Rimes,Commitment,MM-13477
LeAnn Rimes,Cowboy's Sweetheart,MM-12968
LeAnn Rimes,Feels Like Home,MM-13758
LeAnn Rimes,Honestly,MM-12838
LeAnn Rimes,How Do I Live,MM-13245
LeAnn Rimes,Hurt Me,MM-12835
LeAnn Rimes,I Believe In You,MM-15194
LeAnn Rimes,I Need You,MM-14503
LeAnn Rimes,Life Goes On,MM-15448
LeAnn Rimes,Light In Your Eyes,MM-12867
LeAnn Rimes,Looking Through Your Eyes,MM-13526
LeAnn Rimes,My Baby,MM-12502
LeAnn Rimes,Nothin' 'Bout Love Makes Sense,MM-16211
LeAnn Rimes,Nothin' New Under The Moon,MM-13673
LeAnn Rimes,On The Side Of Angels,MM-13278
LeAnn Rimes,One Way Ticket (Because I Can),MM-12840
LeAnn Rimes,Right Kind Of Wrong,MM-14756
LeAnn Rimes,Soon,MM-14926
LeAnn Rimes,Suddenly,MM-15672
LeAnn Rimes,These Arms Of Mine,MM-13820
LeAnn Rimes,Unchained Melody,MM-12745
LeAnn Rimes,We Can,MM-15763
LeAnn Rimes,You Light Up My Life,MM-13168
Led Zeppelin,Stairway To Heaven,MM-14630
Led Zeppelin,Whole Lotta Love,MM-14623
Lee Andrews & The Hearts,Long Lonely Nights,MM-15286
Lee Andrews & The Hearts,Teardrops,MM-15869
Lee Ann Womack,Ashes By Now,MM-14736
Lee Ann Womack,Buckaroo,MM-13506
Lee Ann Womack,Does My Ring Burn Your Finger,MM-15180
Lee Ann Womack,Don't Tell Me,MM-14246
Lee Ann Womack,Fool,MM-13065
Lee Ann Womack,Forever Everyday,MM-15518
Lee Ann Womack,I Hope You Dance,MM-14455
Lee Ann Womack,I May Hate Myself In The Morning,MM-16261
Lee Ann Womack,I'll Think Of A Reason Later,MM-13841
Lee Ann Womack,Little Past Little Rock,MM-13675
Lee Ann Womack,Never Again Again,MM-12878
Lee Ann Womack,Now You See Me Now You Don't,MM-14058
Lee Ann Womack,Something Worth Leaving Behind,MM-15399
Lee Ann Womack,Why They Call It Falling,MM-14967
Lee Ann Womack,Wrong Girl,MM-15979
Lee Ann Womack,You've Got To Talk To Me,MM-13309
Lee Dorsey,Ya Ya,MM-11591
Lee Greenwood,Another Year Of Love,MM-11898
Lee Greenwood,God Bless The USA,MM-15107
Lee Greenwood,Holdin' A Good Hand,MM-10956
Lee Greenwood,Ring On Her Finger,MM-11294
Lee Roy Parnell,All That Matters Anymore,MM-13450
Lee Roy Parnell,Givin' Water To A Drowning Man,MM-12255
Lee Roy Parnell,Heart's Desire,MM-11981
Lee Roy Parnell,I'm Holding My Own,MM-10608
Lee Roy Parnell,Little Bit Of You,MM-11620
Lee Roy Parnell,"Lucky Me, Lucky You",MM-12961
Lee Roy Parnell,Power Of Love,MM-11129
Lee Roy Parnell,She Won't Be Lonely Long,MM-14122
Lee Roy Parnell,Tender Moment,MM-10432
Lee Roy Parnell,We All Get Lucky Sometimes,MM-12600
Lee Roy Parnell,When A Woman Loves A Man,MM-11736
Lee Roy Parnell,You Can't Get There From Here,MM-13172
Lefty Frizzell,Always Late With Your Kisses,MM-11862
Lefty Frizzell,"If You've Got The Money, I've Got The Time",MM-11802
Lefty Frizzell,Mom And Dad's Waltz,MM-11873
Lefty Frizzell,"Saginaw, Michigan",MM-11807
Leigh Nash,Need To Be Next To You,MM-14761
Len (Duet),Steal My Sunshine,MM-14170
Lena Horne,I Got A Right To Sing The Blues,MM-12101
Lena Horne,Stormy Weather,MM-12108
Lenny Kravitz,Again,MM-14687
Lenny Kravitz,American Woman,MM-14043
Lenny Kravitz,Dig In,MM-15147
Lenny Kravitz,Fly Away,MM-13830
Lenny Kravitz,I Belong To You,MM-14499
Lenny Kravitz,It Ain't Over 'Til It's Over,MM-10022
Lenny Kravitz,Lady,MM-16235
Lenny Kravitz,Where Are We Runnin',MM-16046
Lenny Welch,Since I Fell For You,MM-10269
Leo Sayer,When I Need You,MM-13048
Lesley Gore,It's My Party,MM-10074
LFO,Girl On TV,MM-14286
LFO,I Don't Wanna Kiss You Goodnight,MM-14396
LFO,Summer Girls,MM-14393
LFO,West Side Story,MM-14591
Liberty X (Duet),Just A Little,MM-15446
Lifehouse,Breathing,MM-15192
Lifehouse,Hanging By A Moment,MM-14907
Lifehouse,Spin,MM-15453
Lil' Romeo & Ms. Peaches (Solo),My Baby,MM-15069
Lila McCann,Almost Over You,MM-13445
Lila McCann,Come A Little Closer,MM-15005
Lila McCann,Crush,MM-14120
Lila McCann,Down Came A Blackbird,MM-13036
Lila McCann,I Will Be,MM-14316
Lila McCann,Kiss Me Now,MM-14423
Lila McCann,With You,MM-13871
Lila McCann,Yippy Ky Yay,MM-13625
Lillix,It's About Time,MM-15685
Lillix,Tomorrow,MM-15911
Lillix,What I Like About You,MM-15936
Linda Davis,Company Time,MM-10660
Linda Davis,From The Inside Out,MM-13968
Linda Davis,I Wanna Remember This,MM-13624
Linda Davis,I'm Yours,MM-13812
Linda Davis,Love Didn't Do It,MM-10947
Linda Davis,Love Story In The Making,MM-12150
Linda Davis,Neither One Of Us,MM-12020
Linda Davis,Some Things Are Meant To Be,MM-11914
Linda Ronstadt,Am I Blue,MM-12106
Linda Ronstadt,Corrido De Cananea (Latino),MM-13111
Linda Ronstadt,Dos Arbolitos (Latino),MM-13110
Linda Ronstadt,El Sol Que Tu Eres (Latino),MM-13118
Linda Ronstadt,El Toro Relajo (Latino),MM-13107
Linda Ronstadt,Frenesi (Latino),MM-10149
Linda Ronstadt,Gritenme Piedras (Latino),MM-13112
Linda Ronstadt,Guantanamera (Latino),MM-10146
Linda Ronstadt,Hay Unos Relajo (Latino),MM-13108
Linda Ronstadt,It's So Easy,MM-11557
Linda Ronstadt,Just One Look,MM-10495
Linda Ronstadt,La Barca De Guaymas (Latino),MM-13116
Linda Ronstadt,La Calandria (Latino),MM-13105
Linda Ronstadt,La Charreada (Latino),MM-13117
Linda Ronstadt,La Cigarra (Latino),MM-13113
Linda Ronstadt,Los Laureles (Latino),MM-13104
Linda Ronstadt,Love Is A Rose,MM-13049
Linda Ronstadt,Lover Man (Oh Where Can You Be),MM-12100
Linda Ronstadt,Mean To Me,MM-12099
Linda Ronstadt,"Oh No, Not My Baby",MM-10672
Linda Ronstadt,Ooh Baby Baby,MM-12692
Linda Ronstadt,Perfidia (Latino),MM-10145
Linda Ronstadt,Por Un Amor (Latino),MM-13106
Linda Ronstadt,Rogaciano El Huapanguero (Latino),MM-13115
Linda Ronstadt,Someone To Watch Over Me,MM-12029
Linda Ronstadt,Tu Solo Tu (Latino),MM-13109
Linda Ronstadt,What'll I Do,MM-11549
Linda Ronstadt,What's New,MM-16223
Linda Ronstadt,Y Andale (Latino),MM-13114
Linda Ronstadt,You're No Good,MM-11786
Linda Ronstadt & Aaron Neville (Duet),Don't Know Much,MM-10377
Linda Ronstadt & Aaron Neville (Solo),All My Life,MM-10205
Linda Ronstadt & James Ingram (Duet),Somewhere Out There,MM-10375
Linda Ronstadt & The Nelson Riddle Orchestra,I've Got A Crush On You,MM-12111
Lindsay Lohan,Ultimate,MM-15929
Lionel Richie,Angel,MM-14911
Lionel Richie,Don't Wanna Lose You,MM-12223
Lionel Richie,I Hear Your Voice,MM-13777
Lionel Richie,My Love,MM-11448
Lionel Richie,Time,MM-13669
Lionel Richie & Diana Ross (Duet),Endless Love,MM-10200
Lionel Richie & The Commodores,Brick House,MM-12823
Lionel Richie & The Commodores,Easy,MM-11552
Lionel Richie & The Commodores,Still,MM-12697
Lionel Richie & The Commodores,Three Times A Lady (Short Single),MM-12906
Lipps Inc.,Funkytown,MM-11642
Lisa Brokop,Before He Kissed Me,MM-12118
Lisa Brokop,Give Me A Ring Sometime,MM-11122
Lisa Brokop,How Do I Let Go,MM-13597
Lisa Brokop,One Of Those Nights,MM-11433
Lisa Brokop,She Can't Save Him,MM-11993
Lisa Brokop,Take That,MM-11165
Lisa Brokop,When You Get To Be You,MM-13816
Lisa Keith,Better Than You,MM-10670
Lisa Loeb,I Do,MM-13290
Lisa Loeb,Let's Forget About It,MM-13473
Lisa Loeb,Underdog,MM-15541
Lisa Loeb & The Nine Stories,Do You Sleep,MM-11979
Lisa Loeb & The Nine Stories,Stay (I Missed You),MM-11011
Lisa Loeb & The Nine Stories,Waiting For Wednesday,MM-12451
Lisa Marie Presley,Lights Out,MM-15637
Lisa Marie Presley,Sinking In,MM-15758
Lisa Stansfield,All Around The World,MM-10120
Lisa Stansfield,I'm Leaving,MM-13601
Lisa Stansfield,Never Gonna Fall In Love Again,MM-13285
Lisa Stansfield,"Never, Never Gonna Give You Up",MM-13182
Lit,My Own Worst Enemy,MM-14036
Lita Ford,Kiss Me Deadly,MM-11360
Little Anthony & The Imperials,Goin' Out Of My Head,MM-11087
Little Anthony & The Imperials,Hurt So Bad,MM-15883
Little Anthony & The Imperials,I'm On The Outside Looking In,MM-15394
Little Anthony & The Imperials,Just Two Kinds Of People,MM-15001
Little Anthony & The Imperials,Tears On My Pillow,MM-10282
Little Big Town (Duet),Don't Waste My Time,MM-15303
Little Peggy March,I Will Follow Him,MM-11725
Little Richard,Good Golly Miss Molly,MM-10119
Little Texas,Amy's Back In Austin,MM-11204
Little Texas,Bad For Us,MM-12923
Little Texas,Call,MM-13237
Little Texas,Country Crazy,MM-11964
Little Texas,God Blessed Texas,MM-10516
Little Texas,I'd Rather Miss You,MM-11135
Little Texas,Kick A Little,MM-11074
Little Texas,Life Goes On,MM-11851
Little Texas,My Love,MM-10609
Little Texas,Southern Grace,MM-11459
Little Texas,Stop On A Dime,MM-11138
Little Texas,Your Mama Won't Let Me,MM-13045
Live,Dolphin's Cry,MM-14251
Live,Heaven,MM-15726
Live,Run To The Water,MM-14333
Live,Turn My Head,MM-13146
Liz Phair,Extraordinary,MM-15947
Liz Phair,Why Can't I (Clean),MM-15724
Liza Minnelli,Maybe This Time (Pop Version),MM-12102
LL Cool J,Around The Way Girl,MM-12518
LL Cool J,Father,MM-14385
LMNT,Hey Juliet,MM-15930
Lobo,Me & You & A Dog Named Boo,MM-11750
Loggins & Messina,Your Mama Don't Dance,MM-11560
Lohengrin,Wedding March (Here Comes The Bride),MM-16364
Lonestar,Amazed,MM-14001
Lonestar,Class Reunion (That Used To Be Us),MM-16285
Lonestar,Come Cryin' To Me,MM-13033
Lonestar,Everything's Changed,MM-13679
Lonestar,Heartbroke Every Day,MM-12676
Lonestar,I'm Already There,MM-14963
Lonestar,Let's Be Us Again,MM-16028
Lonestar,Mr. Mom,MM-16134
Lonestar,My Front Porch Looking In,MM-15669
Lonestar,No News,MM-11961
Lonestar,Not A Day Goes By,MM-15243
Lonestar,Runnin' Away With My Heart,MM-12278
Lonestar,Saturday Night,MM-13929
Lonestar,Say When,MM-13399
Lonestar,Smile,MM-14196
Lonestar,Tell Her,MM-14694
Lonestar,Tequila Talkin',MM-11740
Lonestar,Unusually Unusual,MM-15459
Lonestar,Walking In Memphis,MM-15792
Lonestar,What About Now,MM-14528
Lonestar,When Cowboys Didn't Dance,MM-12603
Lonestar,With Me,MM-15117
Lonestar,You Walked In,MM-13236
Lonnie Donegan,Does Your Chewing Gum Lose It's Flavor,MM-10695
Loreena McKennitt,Mummers' Dance,MM-13435
Loretta Lynn,Don't Come Home A Drinkin',MM-11263
Loretta Lynn & Conway Twitty (Duet),After The Fire Is Gone,MM-14617
Loretta Lynn & Conway Twitty (Duet),"Louisiana Woman, Mississippi Man",MM-14607
Lorrie Morgan,Back In Your Arms Again,MM-11742
Lorrie Morgan,Crying Time,MM-11799
Lorrie Morgan,Go Away,MM-13068
Lorrie Morgan,Good As I Was To You,MM-12814
Lorrie Morgan,Half Enough,MM-10421
Lorrie Morgan,He Talks To Me,MM-10959
Lorrie Morgan,Heart Over Mind,MM-11083
Lorrie Morgan,I Didn't Know My Own Strength,MM-11464
Lorrie Morgan,I Guess You Had To Be There,MM-10335
Lorrie Morgan,If You Came Back From Heaven,MM-10829
Lorrie Morgan,I'm Not That Easy To Forget,MM-13495
Lorrie Morgan,It Just Might Be,MM-12399
Lorrie Morgan,My Night To Howl,MM-10651
Lorrie Morgan,One Of Those Nights Tonight,MM-13318
Lorrie Morgan,Out Of Your Shoes,MM-11269
Lorrie Morgan,Picture Of Me (Without You),MM-10255
Lorrie Morgan,Something In Red,MM-10041
Lorrie Morgan,Standing Tall,MM-11963
Lorrie Morgan,Watch Me,MM-11274
Lorrie Morgan,What Part Of No,MM-10056
Lorrie Morgan & Jon Randall (Duet),By My Side,MM-12196
Lorrie Morgan & Sammy Kershaw (Duet),He Drinks Tequila,MM-14848
Lorrie Morgan & Sammy Kershaw (Duet),I Finally Found Someone,MM-15086
Lorrie Morgan & The Beach Boys (Fsolo),Don't Worry Baby,MM-12498
Los Bravos,Black Is Black,MM-14990
Los Del Mar,Macarena,MM-11997
Los Del Rio (Duet),Macarena (Spanglish),MM-12442
Los Lobos,Kiko And The Lavender Moon,MM-11703
Los Lonely Boys,Heaven,MM-16047
Los Lonely Boys,More Than Love,MM-16266
Los Umbrellos,No Tengo Dinero (Latino),MM-13287
Lou Bega,Mambo No. 5,MM-14168
Lou Bega,"Tricky, Tricky",MM-14261
Lou Christie,Gypsy Cried,MM-11043
Lou Christie,Lightnin' Strikes,MM-16201
Lou Christie,Two Faces Have I,MM-15997
Lou Monte,Lazy Mary,MM-12306
Lou Rawls,Natural Man,MM-15382
Lou Rawls,You'll Never Find Another Love,MM-11574
Louis Armstrong,Kiss To Build A Dream On,MM-10560
Louis Prima,Closer To The Bone,MM-13726
Louis Prima & Keely Smith (Duet),That Old Black Magic,MM-12716
Louisana's LeRoux And The Levee Band,New Orleans Ladies,MM-14808
Lovin' Spoonful,Do You Believe In Magic,MM-14994
Lovin' Spoonful,You Didn't Have To Be So Nice,MM-15002
Lucinda Williams,Righteously,MM-15727
Luis Miguel,Cuando Vuelva A Tu Lado (Latino),MM-12068
Luis Miguel,Inolvidable (Latino),MM-12059
Luis Miguel,La Barca (Latino),MM-12055
Luis Miguel,La Mentira (Latino),MM-12054
Luis Miguel,Mucho Corazon (Latino),MM-12060
Luis Miguel,Te Extrano (Latino),MM-12056
Luis Miguel,Usted (Latino),MM-12065
Luther Allison,If Loving You Is Wrong (I Don't Want To Be Right),MM-13989
Luther Allison,Move From The Hood,MM-13991
Luther Allison,What Have I Done Wrong,MM-13990
Luther Ingram,If Loving You Is Wrong (I Don't Wanna Be Right),MM-12912
Luther Vandross,Dance With My Father,MM-15757
Luther Vandross,Don't Want To Be A Fool,MM-12694
Luther Vandross,Here And Now,MM-10547
Luther Vandross,Love Don't Love You Anymore,MM-12896
Luther Vandross,Never Let Me Go,MM-11345
Luther Vandross,Take You Out,MM-15071
Luther Vandross,Your Secret Love,MM-12559
Lyle Lovett,She's No Lady,MM-12727
Lynn Anderson,"What A Man, My Man Is",MM-11804
Lynn Franklin,One For My Baby,MM-13793
Lynns,Nights Like These,MM-13315
Lynns,Woman To Woman,MM-13443
Lynyrd Skynyrd,Gimme Three Steps,MM-12847
Lynyrd Skynyrd,Sweet Home Alabama,MM-10365
Lynyrd Skynyrd,Sweet Home Alabama (Live),MM-10898
M,Pop Muzik,MM-10700
M.C. Hammer,Pray,MM-12511
M.C. Hammer,Too Legit To Quit,MM-15587
M.C. Hammer,U Can't Touch This,MM-15576
Macy Gray,I Try,MM-14362
Macy Gray,Still,MM-14686
Macy Gray,Sweet Baby,MM-15097
Macy Gray,When I See You,MM-15647
Macy Gray,Why Didn't You Call Me,MM-14594
Madonna,American Life,MM-15692
Madonna,American Pie,MM-14361
Madonna,Deeper And Deeper,MM-10010
Madonna,Die Another Day,MM-15501
Madonna,Don't Tell Me,MM-14780
Madonna,Express Yourself,MM-11554
Madonna,Hanky Panky,MM-10133
Madonna,Hollywood,MM-15732
Madonna,I'll Remember,MM-10676
Madonna,La Isla Bonita,MM-11565
Madonna,Like A Prayer,MM-10387
Madonna,Music,MM-14633
Madonna,Rain,MM-10410
Madonna,Secret,MM-11338
Madonna,This Used To Be My Playground,MM-10019
Madonna,Vogue,MM-10129
Madonna,What It Feels Like For A Girl,MM-14975
Main Ingredient,Everybody Plays The Fool,MM-14095
Mama Cass Elliot,Dream A Little Dream Of Me,MM-13047
Mamas & The Papas,California Dreamin',MM-10110
Mamas & The Papas,"Monday, Monday",MM-13564
Mamas & The Papas,Words Of Love,MM-10498
Mandy Barnett,Maybe,MM-12247
Mandy Barnett,Now That's All Right With Me,MM-12022
Mandy Moore,Crush,MM-15104
Mandy Moore,Cry,MM-15201
Mandy Moore,I Wanna Be With You,MM-14500
Mandy Moore,In My Pocket,MM-15021
Manfred Mann,Do Wah Diddy Diddy,MM-10638
Manfred Mann,Mighty Quinn (Quinn The Eskimo),MM-11492
Manhattan Transfer,Operator,MM-12908
Manhattan Transfer,"Trickle, Trickle",MM-13723
Manhattans,Kiss & Say Goodbye,MM-12904
Marathons,Peanut Butter,MM-10698
Marc Anthony,Hipocresia,MM-12457
Marc Anthony,I Need To Know,MM-14175
Marc Anthony,I Need You,MM-15311
Marc Anthony,I've Got You,MM-15369
Marc Anthony,My Baby You,MM-14646
Marc Anthony,Tragedy,MM-15141
Marc Anthony,You Sang To Me,MM-14351
Marcel,Country Rock Star,MM-15346
Marcels,Blue Moon,MM-10106
Marcels,Heartaches,MM-16194
Marcia Griffiths,Electric Boogie (Electric Slide),MM-11226
Marcus Hummon,God's Country USA,MM-12119
Marcy Playground,Sex & Candy,MM-13427
Marcy Playground,Sherry Fraser,MM-13781
Maria Conchita Alonzo,Acariciame,MM-12460
Maria Mena,You're The Only One,MM-16124
Maria Muldaur,Midnight At The Oasis,MM-12379
Mariah Carey,All I Want For Christmas Is You,MM-11603
Mariah Carey,Always Be My Baby,MM-12216
Mariah Carey,Anytime You Need A Friend,MM-10838
Mariah Carey,Butterfly,MM-13254
Mariah Carey,Dreamlover,MM-10457
Mariah Carey,Forever,MM-12440
Mariah Carey,Hero,MM-10443
Mariah Carey,I Don't Wanna Cry,MM-10320
Mariah Carey,I Still Believe,MM-13850
Mariah Carey,Love Takes Time,MM-13054
Mariah Carey,Make It Happen,MM-10127
Mariah Carey,My All,MM-13437
Mariah Carey,Never Forget You,MM-10602
Mariah Carey,Never Too Far,MM-15092
Mariah Carey,Someday,MM-10684
Mariah Carey,Through The Rain,MM-15532
Mariah Carey,Vision Of Love,MM-11578
Mariah Carey,Whenever You Call,MM-13686
Mariah Carey,Without You,MM-10587
Mariah Carey & Boyz II Men (Duet),One Sweet Day,MM-11935
Mariah Carey & Fatman Scoop & J.D. (Fsolo),It's Like That,MM-16306
Mariah Carey & Jay-Z (Duet),Heartbreaker,MM-14171
Mariah Carey & Trey Lorenz (Duet),I'll Be There,MM-10004
Marilyn Monroe,Diamonds Are A Girl's Best Friend,MM-16229
Marilyn Scott,Last Day,MM-13891
Mark Chesnutt,Almost Goodbye,MM-11161
Mark Chesnutt,Bubba Shot The Jukebox,MM-10038
Mark Chesnutt,Down In Tennessee,MM-11529
Mark Chesnutt,Fallin' Never Felt So Good,MM-14530
Mark Chesnutt,Goin' Through The Big D,MM-12575
Mark Chesnutt,Gonna Get A Life,MM-11370
Mark Chesnutt,I Don't Want To Miss A Thing,MM-13835
Mark Chesnutt,I Just Wanted You To Know,MM-11131
Mark Chesnutt,I Might Even Quit Lovin' You,MM-13451
Mark Chesnutt,I'm A Saint,MM-16252
Mark Chesnutt,I'm In Love With A Married Woman,MM-15667
Mark Chesnutt,It Sure Is Monday,MM-11315
Mark Chesnutt,It Wouldn't Hurt To Have Wings,MM-11956
Mark Chesnutt,It's A Little Too Late,MM-12605
Mark Chesnutt,It's Not Over,MM-13322
Mark Chesnutt,Let It Rain,MM-12883
Mark Chesnutt,Old Country,MM-10050
Mark Chesnutt,Old Flames Have New Names,MM-10742
Mark Chesnutt,She Dreams,MM-10948
Mark Chesnutt,She Was,MM-15244
Mark Chesnutt,Thank God For Believers,MM-13176
Mark Chesnutt,This Heartache Never Sleeps,MM-14009
Mark Chesnutt,Trouble,MM-11858
Mark Chesnutt,Wherever You Are,MM-13740
Mark Chesnutt,"Woman, Sensuous Woman",MM-10655
Mark Chesnutt,"Wrong Place, Wrong Time",MM-12277
Mark Collie,Hard Lovin' Woman,MM-11126
Mark Collie,Lipstick Don't Lie,MM-12153
Mark Collie,Love To Burn,MM-12078
Mark Collie,Steady As She Goes,MM-11913
Mark Collie,"Three Words, Two Hearts, One Night",MM-11531
Mark Collie,Where There's Smoke,MM-11902
Mark McGuinn,Mrs. Steven Rudy,MM-14919
Mark McGuinn,She Doesn't Dance,MM-15183
Mark McGuinn,That's A Plan,MM-15046
Mark Morrison,Return Of The Mack,MM-12975
Mark Schultz,He's My Son,MM-14636
Mark Wills,19 Somethin',MM-15515
Mark Wills,Almost Doesn't Count,MM-14464
Mark Wills,And The Crowd Goes Wild,MM-15790
Mark Wills,Back At One,MM-14265
Mark Wills,Don't Laugh At Me,MM-13680
Mark Wills,High Low And In Between,MM-12648
Mark Wills,I Do (Cherish You),MM-13489
Mark Wills,I Want To Know (Everything There Is To Know About You),MM-14698
Mark Wills,Jacob's Ladder,MM-12347
Mark Wills,Loving Every Minute,MM-15037
Mark Wills,Places I've Never Been,MM-12880
Mark Wills,She's In Love,MM-14061
Mark Wills,When You Think Of Me,MM-15631
Mark Wills,Wish You Were Here,MM-13845
Mark Wills & Jamie O'Neal (Duet),I'm Not Gonna Do Anything Without You,MM-15238
Marky Mark & The Funky Bunch,Good Vibrations,MM-10130
Maroon 5,Harder To Breathe (Clean),MM-15688
Maroon 5,She Will Be Loved,MM-16172
Maroon 5,Sunday Morning,MM-16302
Maroon 5,This Love,MM-15938
Marshall Dyllon,Live It Up,MM-14768
Marshall Dyllon,She Ain't Gonna Cry,MM-15082
Martha & The Vandellas,Dancing In The Street,MM-14443
Martika,Toy Soldiers,MM-11753
Martin Page,In The House Of Stone And Light,MM-11335
Martina McBride,Blessed,MM-15177
