ARTIST,SONG TITLE,DISC CODE
Frank Sinatra,I Love Paris,LEGENDS-1819
Frank Sinatra,I Saw Mommy Kissing Santa Claus,LEGENDS-1820
Frank Sinatra,I'll Be Seeing You,LEGENDS-1821
Frank Sinatra,It Was A Very Good Year,LEGENDS-1822
Frank Sinatra,I've Got The World On A String,LEGENDS-1823
Frank Sinatra,I've Got You Under My Skin,LEGENDS-1824
Frank Sinatra,Jingle Bells,LEGENDS-1825
Frank Sinatra,L.A. Is My Lady,LEGENDS-1826
Frank Sinatra,Lady Is A Tramp,LEGENDS-1827
Frank Sinatra,Learnin' The Blues,LEGENDS-1828
Frank Sinatra,Let Me Try Again,LEGENDS-1829
Frank Sinatra,Let's Fall In Love,LEGENDS-1830
Frank Sinatra,Love And Marriage,LEGENDS-1831
Frank Sinatra,Luck Be A Lady,LEGENDS-1832
Frank Sinatra,Makin' Whoopee,LEGENDS-1833
Frank Sinatra,My Funny Valentine,LEGENDS-1834
Frank Sinatra,My Kind Of Town,LEGENDS-1835
Frank Sinatra,My Way (V1),LEGENDS-1836
Frank Sinatra,My Way (V2),LEGENDS-1837
Frank Sinatra,"New York, New York (V1)",LEGENDS-1838
Frank Sinatra,"New York, New York (V2)",LEGENDS-1839
Frank Sinatra,"New York, New York (V3)",LEGENDS-1840
Frank Sinatra,Nice And Easy,LEGENDS-1841
Frank Sinatra,Night And Day,LEGENDS-1842
Frank Sinatra,One For My Baby,LEGENDS-1843
Frank Sinatra,Pennies From Heaven,LEGENDS-1844
Frank Sinatra,Second Time Around,LEGENDS-1845
Frank Sinatra,September Song,LEGENDS-1846
Frank Sinatra,Somethin' Stupid,LEGENDS-1847
Frank Sinatra,Stardust,LEGENDS-1848
Frank Sinatra,Stormy Weather,LEGENDS-1849
Frank Sinatra,Strangers In The Night (V1),LEGENDS-1850
Frank Sinatra,Strangers In The Night (V2),LEGENDS-1851
Frank Sinatra,Summer Wind,LEGENDS-1852
Frank Sinatra,Tangerine,LEGENDS-1853
Frank Sinatra,Tender Trap,LEGENDS-1854
Frank Sinatra,That's Life (V1),LEGENDS-1855
Frank Sinatra,That's Life (V2),LEGENDS-1856
Frank Sinatra,This Love Of Mine,LEGENDS-1857
Frank Sinatra,Witchcraft,LEGENDS-1858
Frank Sinatra,You Make Me Feel So Young,LEGENDS-1859
Frank Sinatra,Young At Heart,LEGENDS-1860
Frankie Avalon,Bobby Sox To Stockings,LEGENDS-1861
Frankie Avalon,Venus,LEGENDS-1862
Frankie Goes To Hollywood,Relax,LEGENDS-1863
Frankie Lymon & The Teenagers,Abc's Of Love,LEGENDS-1864
Frankie Lymon & The Teenagers,Goody Goody,LEGENDS-1865
Frankie Lymon & The Teenagers,I Want You To Be My Girl,LEGENDS-1866
Frankie Lymon & The Teenagers,Little Bitty Pretty One,LEGENDS-1867
Frankie Lymon & The Teenagers,Promise To Remember,LEGENDS-1868
Frankie Lymon & The Teenagers,Who Can Explain,LEGENDS-1869
Frankie Lymon & The Teenagers,Why Do Fools Fall In Love (V1),LEGENDS-1870
Frankie Lymon & The Teenagers,Why Do Fools Fall In Love (V2),LEGENDS-1871
Frankie Valli,Can't Take My Eyes Off You,LEGENDS-1872
Frankie Valli,My Eyes Adored You,LEGENDS-1873
Frankie Valli,Swearin' To God,LEGENDS-1874
Frankie Valli & The Four Seasons,"Bye, Bye, Baby (Baby Goodbye)",LEGENDS-1875
Franz Schubert,Ave Maria (Instrumental),LEGENDS-1876
Freddie & The Dreamers,I'm Telling You Now,LEGENDS-1877
Freddie Jackson,Rock Me Tonight,LEGENDS-1878
Freddie Jackson,You Are My Lady,LEGENDS-1879
Freddy King,I'm Torn Down,LEGENDS-1880
Free,All Right Now,LEGENDS-1881
Fugees,Killing Me Softly With His Song,LEGENDS-1882
Gabrielle,When A Woman,LEGENDS-1883
Garth Brooks,Ain't Going Down ('Til The Sun Comes Up),LEGENDS-1884
Garth Brooks,Beaches Of Cheyenne,LEGENDS-1885
Garth Brooks,Dance,LEGENDS-1886
Garth Brooks,Friends In Low Places,LEGENDS-1887
Garth Brooks,If Tomorrow Never Comes,LEGENDS-1888
Garth Brooks,Longneck Bottle,LEGENDS-1889
Garth Brooks,Papa Loved Mama,LEGENDS-1890
Garth Brooks,River,LEGENDS-1891
Garth Brooks,Rodeo,LEGENDS-1892
Garth Brooks,Shameless,LEGENDS-1893
Garth Brooks,Thunder Rolls,LEGENDS-1894
Garth Brooks,Two Pina Coladas,LEGENDS-1895
Garth Brooks,Unanswered Prayers,LEGENDS-1896
Garth Brooks,Wrapped Up In You,LEGENDS-1897
Garth Brooks & George Jones (Duet),Beer Run (B Double E Double Are You In),LEGENDS-1898
Garth Brooks & Trisha Yearwood (Duet),In Another's Eyes,LEGENDS-1899
Gary Barlow,So Help Me Girl,LEGENDS-1900
Gary Puckett & The Union Gap,Lady Willpower,LEGENDS-1901
Gary Puckett & The Union Gap,Over You,LEGENDS-1902
Gary Puckett & The Union Gap,This Girl Is A Woman Now,LEGENDS-1903
Gary Puckett & The Union Gap,"Woman, Woman",LEGENDS-1904
Gary Puckett & The Union Gap,Young Girl (V1),LEGENDS-1905
Gary Puckett & The Union Gap,Young Girl (V2),LEGENDS-1906
Gene Chandler,Duke Of Earl,LEGENDS-1907
Gene Pitney,It Hurts To Be In Love,LEGENDS-1908
Gene Pitney,Man Who Shot Liberty Valance,LEGENDS-1909
Gene Pitney,Town Without Pity,LEGENDS-1910
Gene Vincent,Be Bop A Lula,LEGENDS-1911
Genesis,I Can't Dance,LEGENDS-1912
Genesis,In Too Deep,LEGENDS-1913
Genesis,Invisible Touch,LEGENDS-1914
Genesis,Land Of Confusion,LEGENDS-1915
Genesis,That's All,LEGENDS-1916
Genesis,Throwing It All Away,LEGENDS-1917
Genesis,"Tonight, Tonight, Tonight",LEGENDS-1918
George Benson,Give Me The Night,LEGENDS-1919
George Benson,Greatest Love Of All,LEGENDS-1920
George Benson,In Your Eyes,LEGENDS-1921
George Benson,Love X Love (V1),LEGENDS-1922
George Benson,Love X Love (V2),LEGENDS-1923
George Benson,Never Give Up On A Good Thing (V1),LEGENDS-1924
George Benson,Never Give Up On A Good Thing (V2),LEGENDS-1925
George Benson,Nothing's Gonna Change My Love For You,LEGENDS-1926
George Benson,On Broadway,LEGENDS-1927
George Benson,This Masquerade,LEGENDS-1928
George Benson,Turn Your Love Around,LEGENDS-1929
George Benson & Roberta Flack (Duet),You Are The Love Of My Life,LEGENDS-1930
George Harrison,Something,LEGENDS-1931
George McCrae,Rock Your Baby,LEGENDS-1932
George Michael,Cowboys And Angels,LEGENDS-1933
George Michael,Different Corner,LEGENDS-1934
George Michael,Faith,LEGENDS-1935
George Michael,Fastlove (V1),LEGENDS-1936
George Michael,Fastlove (V3),LEGENDS-1937
George Michael,Father Figure,LEGENDS-1938
George Michael,Freedom '90 (Dance Mix),LEGENDS-1939
George Michael,Jesus To A Child,LEGENDS-1940
George Michael,Monkey,LEGENDS-1941
George Michael,Older,LEGENDS-1942
George Michael,Outside (Dance Mix),LEGENDS-1943
George Michael,Spinning The Wheel,LEGENDS-1944
George Michael,Star People,LEGENDS-1945
George Michael,Strangest Thing,LEGENDS-1946
George Michael,Too Funky,LEGENDS-1947
George Michael,Waiting For That Day,LEGENDS-1948
George Michael,You Have Been Loved,LEGENDS-1949
George Strait,Adalida,LEGENDS-1950
George Strait,All My Ex's Live In Texas,LEGENDS-1951
George Strait,Amarillo By Morning,LEGENDS-1952
George Strait,Chair,LEGENDS-1953
George Strait,Cowboys Like Us,LEGENDS-1954
George Strait,Honk If You Honky Tonk,LEGENDS-1955
George Strait,Honkytonkville,LEGENDS-1956
George Strait,I Cross My Heart,LEGENDS-1957
George Strait,Living And Living Well,LEGENDS-1958
George Strait,"Love Without End, Amen",LEGENDS-1959
George Strait,Run,LEGENDS-1960
George Strait,She'll Leave You With A Smile,LEGENDS-1961
George Strait,Stars On The Water,LEGENDS-1962
George Strait,Tell Me Something Bad About Tulsa,LEGENDS-1963
George Strait,Write This Down,LEGENDS-1964
George Thorogood & The Destroyers,Bad To The Bone,LEGENDS-1965
Geri Halliwell,Bag It Up,LEGENDS-1966
Geri Halliwell,Lift Me Up (V1),LEGENDS-1967
Geri Halliwell,Lift Me Up (V3),LEGENDS-1968
Geri Halliwell,Look At Me,LEGENDS-1969
Geri Halliwell,Mi Chico Latino,LEGENDS-1970
Gerry & The Pacemakers,Don't Let The Sun Catch You Crying,LEGENDS-1971
Gerry & The Pacemakers,Ferry Cross The Mersey,LEGENDS-1972
Gerry & The Pacemakers,How Do You Do It,LEGENDS-1973
Gerry Rafferty,Baker Street,LEGENDS-1974
Gladys Knight & The Pips,Best Thing That Ever Happened To Me,LEGENDS-1975
Gladys Knight & The Pips,I Heard It Through The Grapevine,LEGENDS-1976
Gladys Knight & The Pips,If I Were Your Woman,LEGENDS-1977
Gladys Knight & The Pips,Midnight Train To Georgia (V1),LEGENDS-1978
Gladys Knight & The Pips,Midnight Train To Georgia (V2),LEGENDS-1979
Gladys Knight & The Pips,Neither One Of Us,LEGENDS-1980
Gladys Knight & The Pips,Take Me In Your Arms And Love Me,LEGENDS-1981
Gladys Knight & The Pips,Way We Were (V1),LEGENDS-1982
Gladys Knight & The Pips,Way We Were (V2),LEGENDS-1983
Glen Campbell,Rhinestone Cowboy,LEGENDS-1984
Glenn Frey,Heat Is On,LEGENDS-1985
Glenn Frey,One You Love,LEGENDS-1986
Glenn Frey,Smuggler's Blues,LEGENDS-1987
Glenn Frey,True Love,LEGENDS-1988
Glenn Frey,You Belong To The City,LEGENDS-1989
Gloria Estefan,Always Tomorrow,LEGENDS-1990
Gloria Estefan,Coming Out Of The Dark,LEGENDS-1991
Gloria Estefan,Cuts Both Ways,LEGENDS-1992
Gloria Estefan,Don't Wanna Lose You,LEGENDS-1993
Gloria Estefan,Everlasting Love,LEGENDS-1994
Gloria Estefan,Heaven's What I Feel,LEGENDS-1995
Gloria Estefan,Here We Are,LEGENDS-1996
Gloria Estefan,If We Were Lovers,LEGENDS-1997
Gloria Estefan,Live For Loving You,LEGENDS-1998
Gloria Estefan,Reach,LEGENDS-1999
Gloria Estefan,Turn The Beat Around,LEGENDS-2000
Gloria Estefan,You Are So Beautiful,LEGENDS-2001
Gloria Estefan & Miami Sound Machine,1/2/2003,LEGENDS-2002
Gloria Estefan & Miami Sound Machine,Conga,LEGENDS-2003
Gloria Estefan & Miami Sound Machine,Rhythm Is Gonna Get You,LEGENDS-2004
Gloria Estefan & Miami Sound Machine,Words Get In The Way,LEGENDS-2005
Gloria Gaynor,I Will Survive,LEGENDS-2007
Gloria Gaynor,I Will Survive (1993 Remix),LEGENDS-2006
Go Go's,Head Over Heels,LEGENDS-2008
Go Go's,Our Lips Are Sealed,LEGENDS-2009
Go Go's,Vacation,LEGENDS-2010
Go Go's,We Got The Beat,LEGENDS-2011
Gordon Lightfoot,Beautiful,LEGENDS-2012
Gordon Lightfoot,If You Could Read My Mind,LEGENDS-2013
Gordon Lightfoot,Sundown,LEGENDS-2014
Gordon Lightfoot,Wreck Of The Edmund Fitzgerald,LEGENDS-2015
Gospel,Lord's Prayer,LEGENDS-2016
Graham Nash & David Crosby,Simple Man,LEGENDS-2017
Grass Roots,Let's Live For Today,LEGENDS-2018
Grass Roots,Midnight Confessions,LEGENDS-2019
Grass Roots,Sooner Or Later,LEGENDS-2020
Grass Roots,Temptation Eyes,LEGENDS-2021
Grass Roots,Wait A Million Years,LEGENDS-2022
Grateful Dead,Casey Jones,LEGENDS-2023
Grateful Dead,Friend Of The Devil,LEGENDS-2024
Grateful Dead,Touch Of Grey,LEGENDS-2025
Grateful Dead,Truckin',LEGENDS-2026
Guess Who,American Woman,LEGENDS-2027
Guess Who,Hand Me Down World,LEGENDS-2028
Guess Who,Laughing,LEGENDS-2029
Guess Who,No Sugar Tonight,LEGENDS-2030
Guess Who,No Time,LEGENDS-2031
Guess Who,Share The Land,LEGENDS-2032
Guess Who,These Eyes,LEGENDS-2033
Guess Who,Undun,LEGENDS-2034
Guns N' Roses,Knockin' On Heaven's Door,LEGENDS-2035
Guns N' Roses,November Rain,LEGENDS-2036
Guns N' Roses,Paradise City (V1),LEGENDS-2037
Guns N' Roses,Paradise City (V2),LEGENDS-2038
Guns N' Roses,Patience,LEGENDS-2039
Guns N' Roses,Since I Don't Have You,LEGENDS-2040
Guns N' Roses,Sweet Child O' Mine (V1),LEGENDS-2041
Guns N' Roses,Sweet Child O' Mine (V2),LEGENDS-2042
Guns N' Roses,Welcome To The Jungle,LEGENDS-2043
Guns N' Roses,You Could Be Mine,LEGENDS-2044
Gwen Stefani,Cool,LEGENDS-2045
Gwen Stefani,Hollaback Girl,LEGENDS-2046
